name,n,m,converged,iters,relres,wpe,setup_s,solve_s,status
Sandia__adder_dcop_46.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.091726125,0.000694958,ok
Sandia__adder_dcop_47.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.092323958,0.000758167,ok
Sandia__adder_dcop_48.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.092754666,0.000816875,ok
Sandia__adder_dcop_49.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.138673417,0.000665375,ok
Sandia__adder_dcop_50.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.093803958,0.000757292,ok
Sandia__adder_dcop_51.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.092581,0.000736917,ok
Sandia__adder_dcop_52.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.092026333,0.000699417,ok
Sandia__adder_dcop_53.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.098101458,0.000684333,ok
Sandia__adder_dcop_54.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.130594458,0.000675208,ok
Sandia__adder_dcop_55.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.091246542,0.000701791,ok
Sandia__adder_dcop_56.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.097934459,0.0007535,ok
Sandia__adder_dcop_57.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.130777125,0.000720459,ok
Sandia__adder_dcop_58.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.098254125,0.000757667,ok
Sandia__adder_dcop_59.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.130820167,0.000748125,ok
Sandia__adder_dcop_60.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.0917115,0.000696541,ok
Sandia__adder_dcop_61.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.0928405,0.00082925,ok
Sandia__adder_dcop_62.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.097357625,0.000684667,ok
Sandia__adder_dcop_63.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.132480625,0.000688833,ok
Sandia__adder_dcop_64.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.091924917,0.000683666,ok
Sandia__adder_dcop_65.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.094553792,0.000695958,ok
Sandia__adder_dcop_66.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.128649292,0.00069575,ok
Sandia__adder_dcop_67.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.097050042,0.000691333,ok
Sandia__adder_dcop_68.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.091531792,0.000655583,ok
Sandia__adder_dcop_69.mtx,1809,5679,1,11,3.0088301878543233e-9,174.28191583025182,0.128768792,0.000694875,ok
Sandia__adder_trans_01.mtx,1810,6385,1,11,1.3072304750050204e-9,158.61707126076743,0.126154958,0.000679917,ok
Sandia__adder_trans_02.mtx,1810,6385,1,11,1.3072304750050204e-9,158.61707126076743,0.130813875,0.000686125,ok
Sandia__fpga_dcop_01.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000165333,0.000235458,ok
Sandia__fpga_dcop_02.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000179167,0.000239375,ok
Sandia__fpga_dcop_03.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.00015075,0.000233708,ok
Sandia__fpga_dcop_04.mtx,746,1389,1,11,2.0362000396280494e-9,219.1605471562275,0.000173542,0.000239208,ok
Sandia__fpga_dcop_05.mtx,746,1386,1,11,2.0657089323688235e-9,219.3968253968254,0.00017775,0.000236125,ok
Sandia__fpga_dcop_06.mtx,746,1381,1,11,2.2253454701912974e-9,219.7929036929761,0.000185416,0.000294625,ok
Sandia__fpga_dcop_07.mtx,746,1383,1,11,1.7633470696852223e-9,219.63412870571221,0.000165959,0.000232625,ok
Sandia__fpga_dcop_08.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.0001685,0.000233542,ok
Sandia__fpga_dcop_09.mtx,746,1390,1,11,1.674623773054181e-9,219.0820143884892,0.000178041,0.000238334,ok
Sandia__fpga_dcop_10.mtx,746,1389,1,11,2.164626260611287e-9,219.1605471562275,0.000157208,0.000233375,ok
Sandia__fpga_dcop_11.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000161959,0.000237166,ok
Sandia__fpga_dcop_12.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.00017625,0.00023425,ok
Sandia__fpga_dcop_13.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000155,0.000237042,ok
Sandia__fpga_dcop_14.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.00015075,0.000232375,ok
Sandia__fpga_dcop_15.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000157084,0.000233917,ok
Sandia__fpga_dcop_16.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.0001625,0.000238959,ok
Sandia__fpga_dcop_17.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.00013825,0.000235834,ok
Sandia__fpga_dcop_18.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000135125,0.000238291,ok
Sandia__fpga_dcop_19.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.00014275,0.000231708,ok
Sandia__fpga_dcop_20.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000149666,0.000233209,ok
Sandia__fpga_dcop_21.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000129,0.00023375,ok
Sandia__fpga_dcop_22.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000148458,0.000233667,ok
Sandia__fpga_dcop_23.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000128959,0.000235666,ok
Sandia__fpga_dcop_24.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.00016,0.000230917,ok
Sandia__fpga_dcop_25.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000132417,0.000229042,ok
Sandia__fpga_dcop_26.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000126917,0.000233917,ok
Sandia__fpga_dcop_27.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000122,0.000228583,ok
Sandia__fpga_dcop_28.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000131708,0.000235083,ok
Sandia__fpga_dcop_29.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.00014225,0.000233875,ok
Sandia__fpga_dcop_30.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.00015,0.000232042,ok
Sandia__fpga_dcop_31.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000151709,0.000230291,ok
Sandia__fpga_dcop_32.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000159667,0.000232834,ok
Sandia__fpga_dcop_33.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000152,0.000230042,ok
Sandia__fpga_dcop_34.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.00015525,0.000272042,ok
Sandia__fpga_dcop_35.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000153166,0.000236209,ok
Sandia__fpga_dcop_36.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000149667,0.000242458,ok
Sandia__fpga_dcop_37.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000152084,0.000235916,ok
Sandia__fpga_dcop_38.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000149625,0.000239333,ok
Sandia__fpga_dcop_40.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000148125,0.000241791,ok
Sandia__fpga_dcop_41.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000170875,0.000232084,ok
Sandia__fpga_dcop_42.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000154583,0.000244042,ok
Sandia__fpga_dcop_43.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.00016,0.000235625,ok
Sandia__fpga_dcop_44.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000148333,0.000234875,ok
Sandia__fpga_dcop_45.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000134958,0.000299167,ok
Sandia__fpga_dcop_46.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000135292,0.0002325,ok
Sandia__fpga_dcop_47.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000133791,0.000235875,ok
Sandia__fpga_dcop_48.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.0001375,0.000231292,ok
Sandia__fpga_dcop_49.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000168916,0.00024125,ok
Sandia__fpga_dcop_50.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000140667,0.000234792,ok
Sandia__fpga_dcop_51.mtx,746,1393,1,11,1.6347748699659651e-9,218.8470926058866,0.000152667,0.00023425,ok
Sandia__fpga_trans_01.mtx,1220,3114,1,14,9.102654046189477e-9,240.79640333975595,0.000662667,0.00050675,ok
Sandia__fpga_trans_02.mtx,1220,3114,1,14,9.102654046189477e-9,240.79640333975595,0.000811416,0.000522042,ok
Sandia__init_adder1.mtx,1809,5589,1,11,3.5271875624554947e-9,179.5761316872428,0.090846458,0.000728875,ok
Sandia__mult_dcop_01.mtx,25061,92369,1,13,2.4089062093523196e-9,238.40023167945955,0.01264525,0.019638833,ok
Sandia__mult_dcop_02.mtx,25061,92369,1,13,2.4089062093523196e-9,238.40023167945955,0.012808791,0.019276625,ok
Sandia__mult_dcop_03.mtx,25061,92333,1,13,2.3452384855661843e-9,238.44249618229668,0.051728459,0.019421291,ok
Sandia__oscil_dcop_01.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_02.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_03.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_04.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_05.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_06.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_07.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_08.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_09.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_10.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_11.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_12.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_13.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_14.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_15.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_16.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_17.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_18.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_19.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_20.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_21.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_22.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_23.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_24.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_25.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_26.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_27.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_28.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_29.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_30.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_31.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_32.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_33.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_34.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_35.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_36.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_37.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_38.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_39.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_40.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_41.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_42.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_43.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_44.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_45.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_46.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_47.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_48.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_49.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_50.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_51.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_52.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_53.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_54.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_55.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_56.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_dcop_57.mtx,422,581,0,0,0,0,0,0,skip(size)
Sandia__oscil_trans_01.mtx,422,599,0,0,0,0,0,0,skip(size)
Sanghavi__ecl32.mtx,42341,175850,1,14,3.6921890840771136e-9,257.3742962752346,0.10524825,0.032852417,ok
Schenk_AFE__af_shell1.mtx,504855,8528598,0,0,0,0,0,0,skip(size)
Schenk_AFE__af_shell3.mtx,504855,8528598,0,0,0,0,0,0,skip(size)
Schenk_AFE__af_shell5.mtx,504855,8537150,0,0,0,0,0,0,skip(size)
Schenk_AFE__af_shell8.mtx,504855,8537150,0,0,0,0,0,0,skip(size)
Schenk_AFE__af_shell9.mtx,504855,8541995,0,0,0,0,0,0,skip(size)
Schenk_IBMNA__c-18.mtx,2169,6488,1,26,6.276466391817658e-9,617.3437114673243,0.002997833,0.003089292,ok
Schenk_IBMNA__c-19.mtx,2327,9745,1,75,6.616357408987045e-9,1388.1811185223191,0.002924917,0.009366541,ok
Schenk_IBMNA__c-20.mtx,2921,8762,1,26,8.063311833330187e-9,749.5519287833828,0.00239925,0.005274834,ok
Schenk_IBMNA__c-21.mtx,3497,14312,1,23,7.500955587562972e-9,447.67880100614866,0.020596792,0.004675708,ok
Schenk_IBMNA__c-22.mtx,3790,12538,1,20,7.597441900592602e-9,481.8216621470729,0.009340291,0.004695375,ok
Schenk_IBMNA__c-23.mtx,3969,13555,1,28,5.927391246644332e-9,546.9636296569531,0.070235416,0.005792958,ok
Schenk_IBMNA__c-24.mtx,4119,15790,1,145,7.551966623132544e-9,3735.8299556681445,0.006399584,0.052335834,ok
Schenk_IBMNA__c-25.mtx,3797,22919,1,41,8.883394400282642e-9,630.6636851520573,0.010226917,0.009441709,ok
Schenk_IBMNA__c-26.mtx,4307,15115,1,20,9.916845295934559e-9,472.41151174330133,0.004118791,0.00586025,ok
Schenk_IBMNA__c-27.mtx,4563,13182,1,27,8.348119416127113e-9,678.3079198907601,0.020751291,0.007340625,ok
Schenk_IBMNA__c-28.mtx,4598,12996,1,30,6.665894593449184e-9,723.7257617728532,0.031137084,0.007689083,ok
Schenk_IBMNA__c-29.mtx,5033,19349,1,27,6.068626356134196e-9,563.3412062638896,0.034163667,0.00791225,ok
Schenk_IBMNA__c-30.mtx,5321,30186,1,7,7.256918041030962e-9,113.96299609090306,0.004053416,0.00245525,ok
Schenk_IBMNA__c-31.mtx,5339,36616,1,12,5.401228136722698e-9,226.02741970723181,0.064971083,0.005896334,ok
Schenk_IBMNA__c-32.mtx,5975,24248,1,7,4.803917684127065e-9,145.3669168591224,0.002963167,0.002837541,ok
Schenk_IBMNA__c-33.mtx,6317,24903,1,23,2.895447093702805e-9,562.9361522708108,0.003769583,0.010870209,ok
Schenk_IBMNA__c-34.mtx,6611,28861,1,25,9.875240443279186e-9,433.77308478569694,0.061376875,0.008527834,ok
Schenk_IBMNA__c-35.mtx,6537,28177,1,28,7.981509163261067e-9,532.3895375661,0.099607625,0.010607292,ok
Schenk_IBMNA__c-36.mtx,7479,29231,1,33,9.53664981197037e-9,798.6708973350211,0.078342709,0.018528916,ok
Schenk_IBMNA__c-37.mtx,8204,33236,1,22,6.824350970287611e-9,444.5249729209291,0.005234666,0.010911292,ok
Schenk_IBMNA__c-38.mtx,8127,34781,1,26,6.249013246174657e-9,475.2772490727696,0.004687084,0.011559041,ok
Schenk_IBMNA__c-39.mtx,9271,53658,1,18,8.951099603632773e-9,362.2069775243207,0.2250795,0.013773084,ok
Schenk_IBMNA__c-40.mtx,9941,35780,1,9,1.4883045828042215e-9,213.65592509782002,0.005181792,0.006384875,ok
Schenk_IBMNA__c-41.mtx,9755,45926,1,27,6.829423227647265e-9,489.01182336802685,0.011327792,0.016238625,ok
Schenk_IBMNA__c-42.mtx,10471,49907,1,20,3.939116593571896e-9,416.9559380447633,0.056343916,0.015672292,ok
Schenk_IBMNA__c-43.mtx,11109,56259,1,48,6.401213487889863e-9,914.3701807710767,0.062085417,0.038003458,ok
Schenk_IBMNA__c-44.mtx,10728,37136,1,31,7.0357061391972205e-9,685.1053425247738,0.006616875,0.019293417,ok
Schenk_IBMNA__c-45.mtx,13206,80623,1,124,8.729084473708712e-8,1938.1792292521984,0.012229667,0.101016,ok
Schenk_IBMNA__c-46.mtx,14913,57742,1,13,9.656499077959166e-9,265.81017283779573,0.028403959,0.011074417,ok
Schenk_IBMNA__c-47.mtx,15343,98029,1,11,5.092654183382068e-9,206.84979954911302,0.115316709,0.013995708,ok
Schenk_IBMNA__c-48.mtx,18354,73863,1,31,6.937083429600017e-9,696.8572356931076,0.010687958,0.040048709,ok
Schenk_IBMNA__c-49.mtx,21130,67953,1,31,9.43786195392838e-9,708.6291701617295,0.013569709,0.038619917,ok
Schenk_IBMNA__c-50.mtx,22397,78920,1,57,9.538412255641157e-9,1289.252318803852,0.0183085,0.081130625,ok
Schenk_IBMNA__c-51.mtx,23194,89925,1,29,5.299842064297691e-9,625.3331998887962,0.014334833,0.042899459,ok
Schenk_IBMNA__c-52.mtx,23940,89376,1,114,9.608367749218681e-9,2478.7780612244896,0.014495417,0.1713295,ok
Schenk_IBMNA__c-53.mtx,30153,162411,1,12,6.004157872668284e-9,214.82512883979533,0.118146625,0.0253845,ok
Schenk_IBMNA__c-54.mtx,31755,177078,1,22,3.901459074313256e-9,415.9993788048205,0.108034042,0.05252375,ok
Schenk_IBMNA__c-56.mtx,35902,172161,1,49,8.035633646773539e-9,994.1819111180813,0.034506042,0.122083166,ok
Schenk_IBMNA__c-57.mtx,37737,182722,1,43,8.852163647523902e-9,776.0607863311478,0.037816083,0.103747833,ok
Schenk_IBMNA__c-60.mtx,43632,127461,1,34,7.863179714241648e-9,751.1326915684014,0.02246775,0.0739505,ok
Schenk_IBMNA__c-61.mtx,43618,133199,1,34,9.488499716437878e-9,779.4757618300438,0.023573292,0.084361792,ok
Schenk_IBMNA__c-62.mtx,41729,258804,1,23,7.40508518814112e-9,367.6223899166937,0.073487375,0.065630625,ok
Schenk_IBMNA__c-64.mtx,51035,328475,1,50,2.1135715842883034e-9,829.5856610092093,0.080375208,0.180133083,ok
Schenk_IBMNA__c-64b.mtx,51035,328283,1,46,6.362380463685027e-9,763.396149054322,0.043221625,0.165606167,ok
Schenk_IBMNA__c-65.mtx,47966,156131,1,34,9.412767305434883e-9,769.0457628529888,0.0333265,0.098605375,ok
Schenk_IBMNA__c-66.mtx,49979,197427,1,173,7.731485538852644e-9,3649.1637364696826,0.035468875,0.562584625,ok
Schenk_IBMNA__c-66b.mtx,49977,197425,1,53,5.56597833469243e-9,1117.943355704698,0.035360292,0.17697525,ok
Schenk_IBMNA__c-67.mtx,57293,235786,1,14,9.467402888863099e-9,331.9487246910334,0.214206708,0.065703292,ok
Schenk_IBMNA__c-67b.mtx,57647,236140,1,12,7.912937459867835e-9,290.37281273820616,0.19086725,0.061252042,ok
Schenk_IBMNA__c-73.mtx,169422,554926,1,10,8.705107851784812e-9,286.41746827504926,0.135017416,0.123970792,ok
Schenk_IBMNA__c-73b.mtx,169422,554926,1,10,8.705107851784812e-9,286.41746827504926,0.121845958,0.122114042,ok
Schenk_IBMNA__c-big.mtx,345089,997733,1,57,8.190936003639257e-9,1436.445897850427,0.254515583,1.264018125,ok
Schenk_IBMSDS__2D_27628_bjtcai.mtx,21292,89526,1,14,4.379655471028605e-9,235.39753814534325,0.015647542,0.01509475,ok
Schenk_IBMSDS__2D_54019_highK.mtx,47075,216212,1,13,6.930689363614191e-9,215.29132055575084,0.039718875,0.03634925,ok
Schenk_IBMSDS__3D_28984_Tetra.mtx,24189,128096,1,12,2.629548765318836e-9,184.62618661004248,0.021402,0.013931583,ok
Schenk_IBMSDS__3D_51448_3D.mtx,47293,241806,1,13,7.790468059510762e-9,193.20934550838274,0.097996542,0.028094166,ok
Schenk_IBMSDS__ibm_matrix_2.mtx,47293,241806,1,13,7.790468059510762e-9,193.20934550838274,0.064492875,0.027616,ok
Schenk_IBMSDS__matrix-new_3.mtx,84597,386812,1,14,5.584287857082684e-9,230.63281904387662,0.277171292,0.058793875,ok
Schenk_IBMSDS__matrix_9.mtx,101401,551044,1,12,4.587906649812621e-9,167.69257627340104,0.158577709,0.054239291,ok
Schenk_ISEI__barrier2-1.mtx,113076,657034,1,13,4.345659430465217e-9,204.85194677900992,0.631731167,0.108098167,ok
Schenk_ISEI__barrier2-10.mtx,115625,659418,1,13,4.1831159398298465e-9,206.38407353150808,0.70088325,0.109180584,ok
Schenk_ISEI__barrier2-11.mtx,115625,659418,1,13,4.1831159398298465e-9,206.38407353150808,0.707541917,0.107879958,ok
Schenk_ISEI__barrier2-12.mtx,115625,659418,1,13,4.1831159398298465e-9,206.38407353150808,0.703581459,0.10850475,ok
Schenk_ISEI__barrier2-2.mtx,113076,657034,1,13,4.345659430465217e-9,204.85194677900992,0.607071292,0.144848416,ok
Schenk_ISEI__barrier2-3.mtx,113076,657034,1,13,4.345659430465217e-9,204.85194677900992,0.630825208,0.107116917,ok
Schenk_ISEI__barrier2-4.mtx,113076,657034,1,13,4.345659430465217e-9,204.85194677900992,0.600308417,0.106914291,ok
Schenk_ISEI__barrier2-9.mtx,115625,659418,1,13,4.1831159398298465e-9,206.38407353150808,0.742536625,0.10778825,ok
Schenk_ISEI__igbt3.mtx,10938,40309,1,14,5.634561320615315e-9,226.26172815004094,0.008946375,0.006327542,ok
Schenk_ISEI__nmos3.mtx,18588,73005,1,13,4.710221841790998e-9,198.9027600849257,0.015941125,0.011922833,ok
Schenk_ISEI__ohne2.mtx,181343,2780250,1,18,7.033741876092291e-9,211.45782357701646,0.619572625,0.318234291,ok
Schenk_ISEI__para-10.mtx,155918,645146,1,14,3.4112200533801683e-9,232.9867471859083,0.663477208,0.118531167,ok
Schenk_ISEI__para-5.mtx,155918,645146,1,14,3.4112200533801683e-9,232.9867471859083,0.666624417,0.118227708,ok
Schenk_ISEI__para-6.mtx,155918,645146,1,14,3.4112200533801683e-9,232.9867471859083,0.660934542,0.116806958,ok
Schenk_ISEI__para-7.mtx,155918,645146,1,14,3.4112200533801683e-9,232.9867471859083,0.660271208,0.11701775,ok
Schenk_ISEI__para-8.mtx,155918,645146,1,14,3.4112200533801683e-9,232.9867471859083,0.654753792,0.117095875,ok
Schenk_ISEI__para-9.mtx,155918,645146,1,14,3.4112200533801683e-9,232.9867471859083,0.63038175,0.116832958,ok
Schmid__thermal1.mtx,82406,245902,1,15,4.332890721748635e-9,296.1357776675261,0.066145,0.084264542,ok
Schmid__thermal2.mtx,1227087,3676134,1,15,4.0977106862076195e-9,299.14148532126416,1.147243625,1.396811542,ok
Shen__e40r0100.mtx,17281,295835,1,12,4.735708748549267e-9,129.00124731691653,0.029981667,0.019383125,ok
Shen__shermanACa.mtx,3424,13471,1,13,3.4916235690512288e-9,202.49350456536263,0.008749459,0.001838416,ok
Shen__shermanACb.mtx,18375,85893,1,118,4.678276351053671e-8,1967.8879769014936,0.184143125,0.130106625,ok
Shen__shermanACd.mtx,6128,29572,1,10,7.386231114937692e-9,155.44839713242257,0.06367425,0.003543083,ok
Shyy__shyy161.mtx,25600,50880,1,11,3.4466650563344703e-9,280.12079402515724,0.010230292,0.01163525,ok
Shyy__shyy41.mtx,1600,3120,1,11,5.230258559399754e-9,248.33910256410257,0.001070125,0.000632292,ok
Simon__appu.mtx,14000,919552,1,4,8.220097625320943e-9,44.57851649498886,0.193743875,0.017235167,ok
Simon__bbmat.mtx,38744,739497,1,13,9.96423438162588e-9,143.97026627559003,0.097303709,0.047995209,ok
Simon__olafu.mtx,16146,499505,1,11,3.729018178871368e-9,114.36802434410066,0.045153125,0.023034084,ok
Simon__raefsky1.mtx,3242,145066,1,9,2.0233702970819396e-9,92.9066080266913,0.021307125,0.004909375,ok
Simon__raefsky2.mtx,3242,145161,1,9,1.6963333243904857e-9,92.92900985801971,0.021625084,0.0049745,ok
Simon__raefsky3.mtx,21200,733784,1,10,8.84388972839204e-9,104.5032598148774,0.063248459,0.028478291,ok
Simon__raefsky4.mtx,19779,648505,1,11,5.56911406977529e-9,114.4943261809855,0.077218167,0.027078417,ok
Simon__raefsky5.mtx,6316,79779,1,10,5.166033572324367e-9,127.52002406648366,0.00474625,0.004982375,ok
Simon__raefsky6.mtx,3299,61636,1,11,7.011715023356657e-9,120.1024888052437,0.005490791,0.003322417,ok
Simon__venkat01.mtx,62424,827684,1,12,3.962740867328497e-9,134.94176038198154,0.047252167,0.051779625,ok
Simon__venkat25.mtx,62424,827660,1,12,3.9593872234754845e-9,134.9384819853563,0.074859417,0.05112,ok
Simon__venkat50.mtx,62424,827671,1,12,3.961959295511586e-9,134.94199506808866,0.074083083,0.052040709,ok
Sorensen__Linux_call_graph.mtx,93280,114910,1,19,7.831121091868713e-9,672.3615699242886,0.08119075,0.117255208,ok
Szczerba__Ill_Stokes.mtx,20896,87231,1,14,6.355444254205234e-9,277.67509257030184,0.021109625,0.016725084,ok
