name,n,m,converged,pcg_iters,setup_s,solve_s,status
DIMACS10__vsp_barth5_1Ksep_50in_5Kout.mtx,32212,101805,1,22,0.025768708,0.018117583,ok
DIMACS10__vsp_bcsstk30_500sep_10in_1Kout.mtx,58337,2016578,1,14,0.661122458,0.106697917,ok
DIMACS10__vsp_befref_fxm_2_4_air02.mtx,14109,98224,1,13,0.018809584,0.00483725,ok
DIMACS10__vsp_bump2_e18_aa01_model1_crew1.mtx,56438,300801,1,14,0.242045625,0.028913291,ok
DIMACS10__vsp_c-30_data_data.mtx,11023,62184,1,16,0.007814833,0.012149792,ok
DIMACS10__vsp_c-60_data_cti_cs4.mtx,85824,241077,1,22,0.081348792,0.038607125,ok
DIMACS10__vsp_data_and_seymourl.mtx,9167,55866,1,15,0.011327125,0.003763,ok
DIMACS10__vsp_finan512_scagr7-2c_rlfddd.mtx,139752,552020,1,16,0.167069584,0.055002625,ok
DIMACS10__vsp_mod2_pgp2_slptsk.mtx,101362,389367,1,16,0.308089459,0.051284583,ok
DIMACS10__vsp_model1_crew1_cr42_south31.mtx,45101,189976,1,12,0.052122791,0.012535208,ok
DIMACS10__vsp_msc10848_300sep_100in_1Kout.mtx,21996,1221028,1,12,0.567309459,0.056683166,ok
DIMACS10__vsp_p0291_seymourl_iiasa.mtx,10498,53868,1,14,0.016290583,0.003775667,ok
DIMACS10__vsp_sctap1-2b_and_seymourl.mtx,40174,140831,1,15,0.0388185,0.014595125,ok
DIMACS10__vsp_south31_slptsk.mtx,39668,189914,1,13,0.035417292,0.012714541,ok
DIMACS10__vsp_vibrobox_scagr7-2c_rlfddd.mtx,77328,435586,1,14,0.178039375,0.031450917,ok
DIMACS10__vt2010.mtx,32580,77799,1,22,0.015424916,0.013936708,ok
DIMACS10__wa2010.mtx,195574,473716,1,25,0.193365541,0.105230625,ok
DIMACS10__wi2010.mtx,253096,604702,1,27,0.129432541,0.148230458,ok
DIMACS10__wing.mtx,62032,121544,1,28,0.03579875,0.031603167,ok
DIMACS10__wing_nodal.mtx,10937,75488,1,19,0.015370917,0.009261083,ok
DIMACS10__wv2010.mtx,135218,331461,1,25,0.086705375,0.068104042,ok
DIMACS10__wy2010.mtx,86204,213793,1,25,0.046562625,0.044616959,ok
DNVS__crplat2.mtx,18010,471468,1,15,0.206007584,0.021051791,ok
DNVS__fcondp2.mtx,201822,5546247,0,0,0,0,skip(size)
DNVS__fullb.mtx,199187,5754445,0,0,0,0,skip(size)
DNVS__m_t1.mtx,97578,4827996,1,13,2.184102292,0.185979417,ok
DNVS__ship_001.mtx,34920,1930788,1,12,0.6780775,0.07303025,ok
DNVS__ship_003.mtx,121728,1827654,1,14,0.983170292,0.115877042,ok
DNVS__shipsec1.mtx,140484,1711104,1,19,0.673936583,0.134835917,ok
DNVS__shipsec5.mtx,179329,2206663,1,16,1.159370666,0.151795792,ok
DNVS__shipsec8.mtx,114094,1589273,1,15,0.728732917,0.090251458,ok
DNVS__trdheim.mtx,22098,956613,1,13,0.279161167,0.029221583,ok
DNVS__troll.mtx,213453,5885829,0,0,0,0,skip(size)
DNVS__tsyl201.mtx,20685,1217136,1,13,0.418761708,0.049447625,ok
DNVS__x104.mtx,108384,4302609,1,14,1.714930542,0.183567375,ok
DRIVCAV__cavity01.mtx,316,3689,1,13,0.000417083,0.000161125,ok
DRIVCAV__cavity02.mtx,236,2840,1,13,0.000303916,0.000120459,ok
DRIVCAV__cavity03.mtx,316,3704,1,12,0.000406958,0.000144834,ok
DRIVCAV__cavity04.mtx,236,2840,1,13,0.000375708,0.000155667,ok
DRIVCAV__cavity05.mtx,1181,16223,1,13,0.001817334,0.000556166,ok
DRIVCAV__cavity06.mtx,1021,14396,1,13,0.001552833,0.000455959,ok
DRIVCAV__cavity07.mtx,1181,16259,1,14,0.001771,0.000574208,ok
DRIVCAV__cavity08.mtx,1021,14396,1,13,0.001701375,0.000584834,ok
DRIVCAV__cavity09.mtx,1181,16259,1,14,0.001806625,0.000612334,ok
DRIVCAV__cavity10.mtx,2596,37649,1,14,0.004469042,0.00166875,ok
DRIVCAV__cavity11.mtx,2356,34839,1,14,0.004142958,0.001512042,ok
DRIVCAV__cavity12.mtx,2596,37692,1,14,0.004812875,0.001742791,ok
DRIVCAV__cavity13.mtx,2356,34839,1,14,0.004831666,0.001519333,ok
DRIVCAV__cavity14.mtx,2596,37692,1,14,0.004945417,0.001760583,ok
DRIVCAV__cavity15.mtx,2356,34839,1,14,0.004465167,0.0012345,ok
DRIVCAV__cavity16.mtx,4561,67969,1,15,0.00763075,0.002498,ok
DRIVCAV__cavity17.mtx,4241,64186,1,15,0.00826375,0.002305334,ok
DRIVCAV__cavity18.mtx,4561,68047,1,14,0.008009333,0.002328625,ok
DRIVCAV__cavity19.mtx,4241,64186,1,15,0.00740525,0.002302416,ok
DRIVCAV__cavity20.mtx,4561,68047,1,14,0.007946292,0.002319333,ok
DRIVCAV__cavity21.mtx,4241,64186,1,15,0.007683125,0.002441167,ok
DRIVCAV__cavity22.mtx,4561,68047,1,14,0.009007833,0.002405917,ok
DRIVCAV__cavity23.mtx,4241,64186,1,15,0.008100458,0.002400917,ok
DRIVCAV__cavity24.mtx,4561,68047,1,14,0.008588417,0.00239025,ok
DRIVCAV__cavity25.mtx,4241,64186,1,15,0.007943666,0.002389834,ok
DRIVCAV__cavity26.mtx,4561,68047,1,14,0.0079785,0.002288458,ok
Dehghani__light_in_tissue.mtx,29282,188401,1,24,0.048950584,0.018494333,ok
Embree__ifiss_mat.mtx,96307,1757245,1,20,0.4876125,0.104091666,ok
Engwirda__airfoil_2d.mtx,14164,122627,1,20,0.022181042,0.009702541,ok
FEMLAB__ns3Da.mtx,20414,830178,1,12,0.329988917,0.0327615,ok
FEMLAB__poisson2D.mtx,367,1025,1,18,0.000131792,0.000144292,ok
FEMLAB__poisson3Da.mtx,13514,169624,1,14,0.035278291,0.00802475,ok
FEMLAB__poisson3Db.mtx,85623,1144663,1,15,0.450563625,0.070124834,ok
FEMLAB__problem1.mtx,415,1182,1,19,0.000152959,0.000126875,ok
FEMLAB__sme3Da.mtx,12504,431189,1,13,0.196995292,0.017604666,ok
FEMLAB__sme3Db.mtx,29067,1025997,1,12,0.359391291,0.041588041,ok
FEMLAB__sme3Dc.mtx,42930,1552869,1,13,0.51974575,0.064214334,ok
FEMLAB__waveguide3D.mtx,21036,141216,1,19,0.03407125,0.012682167,ok
FIDAP__ex1.mtx,216,2068,1,13,0.000240292,0.000105875,ok
FIDAP__ex10.mtx,1544,20447,1,14,0.00238925,0.000906833,ok
FIDAP__ex10hs.mtx,1544,20447,1,15,0.002568,0.000870792,ok
FIDAP__ex11.mtx,16614,540167,1,13,0.164482625,0.024172583,ok
FIDAP__ex12.mtx,3973,38119,1,15,0.093028208,0.001697667,ok
FIDAP__ex13.mtx,2568,36530,1,13,0.004244916,0.001262458,ok
FIDAP__ex14.mtx,3251,31762,1,16,0.004012,0.001506292,ok
FIDAP__ex15.mtx,4578,37134,1,19,0.0050655,0.002547958,ok
FIDAP__ex18.mtx,2830,22462,1,18,0.002837333,0.001488834,ok
FIDAP__ex19.mtx,5850,84386,1,14,0.010962625,0.003093375,ok
FIDAP__ex2.mtx,441,13199,1,12,0.001579541,0.000394,ok
FIDAP__ex20.mtx,2203,33311,1,14,0.003893542,0.001146125,ok
FIDAP__ex21.mtx,656,9244,1,13,0.001038417,0.000385375,ok
FIDAP__ex22.mtx,839,10934,1,14,0.001112916,0.000370792,ok
FIDAP__ex23.mtx,1409,20971,1,14,0.002211792,0.000711584,ok
FIDAP__ex24.mtx,2283,23144,1,15,0.002566417,0.000969292,ok
FIDAP__ex25.mtx,848,11881,1,13,0.001221875,0.000361416,ok
FIDAP__ex26.mtx,2163,37076,1,13,0.004629167,0.001176166,ok
FIDAP__ex27.mtx,974,18756,1,13,0.002122416,0.00055675,ok
FIDAP__ex28.mtx,2603,37589,1,14,0.004003833,0.0012225,ok
FIDAP__ex29.mtx,2691,10442,1,24,0.001121458,0.001048291,ok
FIDAP__ex3.mtx,1821,25432,1,14,0.002924708,0.000897292,ok
FIDAP__ex31.mtx,3909,43232,1,15,0.005567583,0.001802625,ok
FIDAP__ex32.mtx,807,3811,1,16,0.000433333,0.000229042,ok
FIDAP__ex33.mtx,1102,7918,1,16,0.000918334,0.000422584,ok
FIDAP__ex35.mtx,7348,58505,1,20,0.007495208,0.004090125,ok
FIDAP__ex36.mtx,3079,25343,1,15,0.002817958,0.001076417,ok
FIDAP__ex37.mtx,1914,32013,1,13,0.004047292,0.001054042,ok
FIDAP__ex4.mtx,1601,15349,1,15,0.001758584,0.000639709,ok
FIDAP__ex40.mtx,7740,225136,1,12,0.054806916,0.008013,ok
FIDAP__ex5.mtx,27,126,0,0,0,0,skip(size)
FIDAP__ex6.mtx,1651,23941,1,14,0.002710834,0.001011666,ok
FIDAP__ex7.mtx,1633,22732,1,14,0.002905084,0.000873916,ok
FIDAP__ex8.mtx,3096,44447,1,14,0.006107125,0.001616709,ok
FIDAP__ex9.mtx,3363,48054,1,14,0.005919583,0.001808709,ok
FlowIPM22__Spielman_k100.mtx,338402,343501,1,7,0.047104333,0.03245825,ok
FlowIPM22__Spielman_k200.mtx,2686802,2707001,1,7,0.567353125,0.31624425,ok
FlowIPM22__uni_chimera_i1.mtx,100000,500296,1,18,0.379653042,0.098412958,ok
FlowIPM22__uni_chimera_i3.mtx,100000,199848,1,26,0.094659125,0.056130208,ok
FlowIPM22__uni_chimera_i4.mtx,100000,357218,1,22,0.330102916,0.075425,ok
FlowIPM22__uni_chimera_i5.mtx,100000,199991,1,17,0.12520375,0.131497834,ok
Fluorem__DK01R.mtx,644,4848,1,15,0.000474458,0.000267167,ok
Fluorem__GT01R.mtx,7980,210695,1,15,0.064760375,0.009974041,ok
Fluorem__PR02R.mtx,160757,4010896,1,22,1.701890167,0.294039083,ok
FreeFieldTechnologies__mono_500Hz.mtx,169409,2432193,1,15,0.922727541,0.128964792,ok
Freescale__transient.mtx,178830,391313,1,12,0.099908917,0.02841675,ok
GHS_indef__a0nsdsil.mtx,80016,155013,1,11,0.017147583,0.132305583,ok
GHS_indef__a2nnsnsl.mtx,80016,151107,1,11,0.016731875,0.009950333,ok
GHS_indef__a5esindl.mtx,60008,110000,1,10,0.009491375,0.006212458,ok
GHS_indef__aug2d.mtx,29008,38416,1,28,0.004704375,0.007817583,ok
GHS_indef__aug2dc.mtx,30200,40000,1,28,0.004738292,0.00798825,ok
GHS_indef__aug3d.mtx,24300,34992,1,22,0.0051165,0.005525459,ok
GHS_indef__aug3dcqp.mtx,35536,50280,1,22,0.008350959,0.008230166,ok
GHS_indef__blockqp1.mtx,60012,300011,1,10,0.043043959,0.009368792,ok
GHS_indef__bloweya.mtx,30004,70004,1,12,0.004558584,0.004166,ok
GHS_indef__bloweybl.mtx,30002,49999,1,14,0.004342708,0.004314709,ok
GHS_indef__bloweybq.mtx,10001,19999,1,12,0.001422875,0.0019255,ok
GHS_indef__bmw3_2.mtx,227362,5530634,0,0,0,0,skip(size)
GHS_indef__boyd1.mtx,93279,558985,1,7,0.159170625,0.012058,ok
GHS_indef__boyd2.mtx,466316,610306,1,5,0.066612958,0.021093,ok
GHS_indef__brainpc2.mtx,27606,82794,1,11,0.009932959,0.003865375,ok
GHS_indef__bratu3d.mtx,27508,85169,1,25,0.117151917,0.0126015,ok
GHS_indef__c-55.mtx,32780,185335,1,14,0.049697958,0.01027625,ok
GHS_indef__c-58.mtx,37589,257475,1,13,0.074507458,0.012263583,ok
GHS_indef__c-59.mtx,41282,219627,1,15,0.053201542,0.013124541,ok
GHS_indef__c-62ghs.mtx,41727,258802,1,13,0.092770875,0.014787417,ok
GHS_indef__c-63.mtx,44234,195235,1,15,0.123034417,0.01177625,ok
GHS_indef__c-68.mtx,64800,250588,1,16,0.063442541,0.025286875,ok
GHS_indef__c-69.mtx,67402,278200,1,15,0.056161584,0.028078292,ok
GHS_indef__c-70.mtx,68924,295031,1,14,0.063486292,0.017081041,ok
GHS_indef__c-71.mtx,76604,391424,1,15,0.110904542,0.033971167,ok
GHS_indef__c-72.mtx,84052,311735,1,15,0.057943042,0.028340417,ok
GHS_indef__cont-201.mtx,80595,199199,1,33,0.13848325,0.040695541,ok
GHS_indef__cont-300.mtx,180895,448799,1,35,0.192416167,0.109808666,ok
GHS_indef__copter2.mtx,55476,352238,1,19,0.109825708,0.033327,ok
GHS_indef__cvxqp3.mtx,17500,52481,1,17,0.011546459,0.004816959,ok
GHS_indef__d_pretok.mtx,182730,756256,1,24,0.256708875,0.101135917,ok
GHS_indef__darcy003.mtx,388955,931719,1,37,0.31625175,0.230282291,ok
GHS_indef__dawson5.mtx,20227,211098,1,18,0.050293917,0.01418175,ok
GHS_indef__dixmaanl.mtx,60000,119999,1,37,0.014343709,0.04035275,ok
GHS_indef__dtoc.mtx,24993,34986,1,3,0.002748042,0.000976375,ok
GHS_indef__exdata_1.mtx,6001,1131750,1,11,0.494867875,0.030743459,ok
GHS_indef__helm2d03.mtx,392257,1174839,1,37,0.3868275,0.393312166,ok
GHS_indef__helm3d01.mtx,32226,198109,1,17,0.043161917,0.016055958,ok
GHS_indef__k1_san.mtx,67758,256410,1,25,0.051859375,0.043116375,ok
GHS_indef__laser.mtx,3002,4000,1,1,0.000289125,4.6334e-5,ok
GHS_indef__linverse.mtx,11999,41989,1,33,0.003971958,0.007294792,ok
GHS_indef__mario001.mtx,38123,90891,1,31,0.098771083,0.015879958,ok
GHS_indef__mario002.mtx,388955,931719,1,37,0.273407792,0.328405083,ok
GHS_indef__ncvxbqp1.mtx,40000,120000,1,25,0.02284275,0.017090584,ok
GHS_indef__ncvxqp1.mtx,12111,33426,1,18,0.006996041,0.004755542,ok
GHS_indef__ncvxqp3.mtx,75000,224982,1,18,0.067782625,0.027046292,ok
GHS_indef__ncvxqp5.mtx,62500,187483,1,20,0.062987875,0.023269459,ok
GHS_indef__ncvxqp7.mtx,87500,262481,1,18,0.113970125,0.030640208,ok
GHS_indef__ncvxqp9.mtx,16000,22493,1,22,0.003399166,0.004705667,ok
GHS_indef__olesnik0.mtx,88263,341593,1,27,0.080404291,0.0516485,ok
GHS_indef__qpband.mtx,4,3,0,0,0,0,skip(size)
GHS_indef__sit100.mtx,10262,26952,1,23,0.004010084,0.003607417,ok
GHS_indef__sparsine.mtx,50000,749494,1,13,0.709669458,0.080861,ok
GHS_indef__spmsrtls.mtx,29995,99976,1,36,0.009793583,0.020468541,ok
GHS_indef__stokes128.mtx,49666,262656,1,24,0.070533834,0.0306675,ok
GHS_indef__stokes64.mtx,12546,65792,1,23,0.009483667,0.00758475,ok
GHS_indef__stokes64s.mtx,12546,65792,1,23,0.012735875,0.0074235,ok
GHS_indef__tuma1.mtx,22967,37200,1,25,0.004286167,0.008063667,ok
GHS_indef__tuma2.mtx,12992,20925,1,23,0.002262291,0.003482833,ok
GHS_indef__turon_m.mtx,189924,778531,1,24,0.318043333,0.106518458,ok
GHS_psdef__apache1.mtx,80800,230692,1,27,0.175443,0.046607791,ok
GHS_psdef__apache2.mtx,715176,2051347,1,28,1.168802916,0.601218875,ok
GHS_psdef__bmw7st_1.mtx,141346,3588526,1,17,1.441061167,0.2083435,ok
GHS_psdef__bmwcra_1.mtx,148770,5246416,0,0,0,0,skip(size)
GHS_psdef__copter1.mtx,17222,96921,1,19,0.016729875,0.007060958,ok
GHS_psdef__copter2.mtx,55476,352238,1,19,0.114332417,0.133869917,ok
GHS_psdef__crankseg_1.mtx,52804,5280703,0,0,0,0,skip(size)
GHS_psdef__cvxbqp1.mtx,40000,120000,1,25,0.022661209,0.0174195,ok
GHS_psdef__finance256.mtx,37376,130560,1,18,0.033608125,0.010895833,ok
GHS_psdef__ford1.mtx,18728,41424,1,30,0.005616916,0.007796542,ok
GHS_psdef__ford2.mtx,100196,222246,1,34,0.043395666,0.0658855,ok
GHS_psdef__gridgena.mtx,48962,231561,1,25,0.046286958,0.032968042,ok
GHS_psdef__hood.mtx,210635,4837440,1,18,1.727457334,0.273039041,ok
GHS_psdef__jnlbrng1.mtx,40000,79600,1,34,0.012008541,0.022009417,ok
GHS_psdef__minsurfo.mtx,40804,81408,1,33,0.01227425,0.024132958,ok
GHS_psdef__obstclae.mtx,39996,78804,1,33,0.011386083,0.021959583,ok
GHS_psdef__oilpan.mtx,56294,1037403,1,18,0.215885458,0.053765708,ok
GHS_psdef__opt1.mtx,15449,957603,1,13,0.339588584,0.036342334,ok
GHS_psdef__pds10.mtx,16558,66550,1,16,0.027153917,0.004843667,ok
GHS_psdef__pwt.mtx,36463,144794,1,30,0.138796917,0.021603,ok
GHS_psdef__ramage02.mtx,16830,1424761,1,12,0.526189334,0.057797542,ok
GHS_psdef__s3dkq4m2.mtx,90449,2168638,1,16,1.004218,0.126294709,ok
GHS_psdef__s3dkt3m2.mtx,90449,1797887,1,17,0.52080675,0.097009833,ok
GHS_psdef__srb1.mtx,54924,1453614,1,16,0.571056292,0.07437525,ok
GHS_psdef__torsion1.mtx,39996,78804,1,33,0.010677125,0.021369708,ok
GHS_psdef__vanbody.mtx,47072,1140992,1,15,0.350631333,0.060903667,ok
GHS_psdef__wathen100.mtx,30401,220600,1,22,0.135129708,0.0180755,ok
GHS_psdef__wathen120.mtx,36441,264660,1,22,0.044287,0.021903167,ok
Gaertner__big.mtx,13209,39128,1,27,0.004716292,0.005688583,ok
Gaertner__nopoly.mtx,10774,30034,1,28,0.003569458,0.004257,ok
Gaertner__pesa.mtx,11738,33914,1,28,0.004003583,0.00467425,ok
Garon__garon1.mtx,3175,40956,1,15,0.005140167,0.001669083,ok
Garon__garon2.mtx,13535,180573,1,17,0.045334417,0.008755625,ok
Gleich__flickr.mtx,820878,4909892,0,0,0,0,skip(size)
Gleich__minnesota.mtx,2640,3302,1,21,0.000441542,0.000537625,ok
Gleich__usroads-48.mtx,126146,161950,1,30,0.034216292,0.052519541,ok
Gleich__usroads.mtx,126146,161950,1,30,0.0333545,0.0517055,ok
Gleich__wb-cs-stanford.mtx,7008,17054,1,17,0.001680125,0.0015845,ok
Goodwin__Goodwin_010.mtx,1180,15472,1,13,0.001664,0.00050075,ok
Goodwin__Goodwin_013.mtx,1963,27013,1,15,0.002952125,0.001058958,ok
Goodwin__Goodwin_017.mtx,3315,47248,1,14,0.005681,0.001701583,ok
Goodwin__Goodwin_023.mtx,6003,88353,1,14,0.012609458,0.003053083,ok
Goodwin__Goodwin_030.mtx,10140,151835,1,14,0.031285042,0.007250791,ok
Goodwin__Goodwin_040.mtx,17920,273255,1,16,0.050979333,0.011568792,ok
Goodwin__Goodwin_054.mtx,32508,502169,1,18,0.09969525,0.0261375,ok
Goodwin__Goodwin_071.mtx,56019,876770,1,18,0.154084125,0.041396625,ok
Goodwin__Goodwin_095.mtx,100035,1573435,1,18,0.284743833,0.1760535,ok
Goodwin__Goodwin_127.mtx,178435,2820223,1,19,0.891611084,0.14848825,ok
Goodwin__goodwin.mtx,7320,170872,1,14,0.030518833,0.005789709,ok
Goodwin__rim.mtx,22560,533324,1,15,0.124419208,0.020003792,ok
Graham__graham1.mtx,9029,205171,1,15,0.037506958,0.008772667,ok
Grueninger__windtunnel_evap2d.mtx,8219,50838,1,21,0.007111417,0.003960667,ok
Grueninger__windtunnel_evap3d.mtx,39880,435262,1,16,0.111014542,0.025198042,ok
Grund__b2_ss.mtx,941,1586,1,16,0.000200083,0.000173167,ok
Grund__b_dyn.mtx,941,1621,1,16,0.088654541,0.000188708,ok
Grund__bayer01.mtx,55398,133679,1,22,0.020156333,0.017023208,ok
Grund__bayer02.mtx,13929,32456,1,18,0.00396025,0.004082,ok
Grund__bayer03.mtx,6329,14054,1,16,0.003925584,0.001167167,ok
Grund__bayer04.mtx,19879,44227,0,10,0.006088375,0.002647541,ok
Grund__bayer05.mtx,2203,3737,1,13,0.000368,0.000320792,ok
Grund__bayer06.mtx,1972,3508,1,12,0.000464334,0.000347583,ok
Grund__bayer07.mtx,2195,3721,1,13,0.0003665,0.000310791,ok
Grund__bayer08.mtx,1966,3488,1,13,0.000361333,0.000273208,ok
Grund__bayer09.mtx,2579,5537,1,15,0.00068325,0.000458167,ok
Grund__bayer10.mtx,5406,9588,1,17,0.000992583,0.000929917,ok
Grund__d_dyn.mtx,85,120,0,0,0,0,skip(size)
Grund__d_dyn1.mtx,85,120,0,0,0,0,skip(size)
Grund__d_ss.mtx,53,98,0,0,0,0,skip(size)
Grund__meg1.mtx,2904,53221,1,14,0.009358042,0.002614959,ok
Grund__meg4.mtx,2562,7553,1,12,0.000716334,0.000407541,ok
Grund__poli.mtx,1880,2057,1,11,0.000160708,0.000203292,ok
Grund__poli3.mtx,7578,8665,1,13,0.000793,0.000829291,ok
Grund__poli4.mtx,26326,29656,1,13,0.002629625,0.003162,ok
Grund__poli_large.mtx,15571,16408,1,11,0.001083416,0.001700584,ok
Gset__G1.mtx,800,19176,1,13,0.004683291,0.001096,ok
Gset__G10.mtx,800,19176,1,12,0.004924084,0.001184208,ok
Gset__G11.mtx,800,1600,1,22,0.0002045,0.000267375,ok
Gset__G12.mtx,800,1600,1,23,0.000205541,0.000282375,ok
Gset__G13.mtx,800,1600,1,24,0.00021,0.000288292,ok
Gset__G14.mtx,800,4694,1,12,0.000688917,0.00126,ok
Gset__G15.mtx,800,4661,1,12,0.000791083,0.000274166,ok
Gset__G16.mtx,800,4672,1,12,0.00066925,0.00020675,ok
Gset__G17.mtx,800,4667,1,13,0.000669125,0.000222125,ok
Gset__G18.mtx,800,4694,1,12,0.000676583,0.000197458,ok
Gset__G19.mtx,800,4661,1,12,0.000667084,0.000214875,ok
Gset__G2.mtx,800,19176,1,12,0.004634042,0.000933208,ok
Gset__G20.mtx,800,4672,1,12,0.000671583,0.000216083,ok
Gset__G21.mtx,800,4667,1,13,0.000674708,0.000231167,ok
Gset__G22.mtx,2000,19990,1,14,0.006428375,0.0015435,ok
Gset__G23.mtx,2000,19990,1,13,0.006191916,0.001445166,ok
Gset__G24.mtx,2000,19990,1,14,0.006541459,0.001596916,ok
Gset__G25.mtx,2000,19990,1,13,0.008138083,0.001424167,ok
Gset__G26.mtx,2000,19990,1,14,0.006435041,0.001565875,ok
Gset__G27.mtx,2000,19990,1,14,0.00665775,0.001578291,ok
Gset__G28.mtx,2000,19990,1,14,0.006553125,0.001725459,ok
Gset__G29.mtx,2000,19990,1,14,0.006370584,0.001746917,ok
Gset__G3.mtx,800,19176,1,12,0.004839875,0.000948791,ok
Gset__G30.mtx,2000,19990,1,13,0.014708208,0.001800167,ok
Gset__G31.mtx,2000,19990,1,14,0.006217916,0.00153825,ok
Gset__G32.mtx,2000,4000,1,27,0.000486667,0.000744083,ok
Gset__G33.mtx,2000,4000,1,26,0.000500208,0.000704125,ok
Gset__G34.mtx,2000,4000,1,25,0.00049825,0.000715042,ok
Gset__G35.mtx,2000,11778,1,12,0.001944958,0.000588833,ok
Gset__G36.mtx,2000,11766,1,13,0.001927583,0.000635417,ok
Gset__G37.mtx,2000,11785,1,13,0.00187125,0.000626292,ok
Gset__G38.mtx,2000,11779,1,12,0.002086333,0.000564959,ok
Gset__G39.mtx,2000,11778,1,12,0.002133958,0.000711292,ok
Gset__G4.mtx,800,19176,1,12,0.004940042,0.001126542,ok
Gset__G40.mtx,2000,11766,1,13,0.001913333,0.000606583,ok
Gset__G41.mtx,2000,11785,1,13,0.0018965,0.000593333,ok
Gset__G42.mtx,2000,11779,1,12,0.001878541,0.000547542,ok
Gset__G43.mtx,1000,9990,1,14,0.002919083,0.000849917,ok
Gset__G44.mtx,1000,9990,1,13,0.002671417,0.000642541,ok
Gset__G45.mtx,1000,9990,1,14,0.002579375,0.000702583,ok
Gset__G46.mtx,1000,9990,1,14,0.0026365,0.000695417,ok
Gset__G47.mtx,1000,9990,1,13,0.004090917,0.000661792,ok
Gset__G48.mtx,3000,6000,1,26,0.000717167,0.000970208,ok
Gset__G49.mtx,3000,6000,1,26,0.000723417,0.000963791,ok
Gset__G5.mtx,800,19176,1,12,0.004637959,0.000937625,ok
Gset__G50.mtx,3000,6000,1,27,0.000731792,0.00098725,ok
Gset__G51.mtx,1000,5909,1,12,0.00081525,0.000241125,ok
Gset__G52.mtx,1000,5916,1,12,0.000847166,0.000249542,ok
Gset__G53.mtx,1000,5914,1,12,0.000843709,0.000249625,ok
Gset__G54.mtx,1000,5916,1,12,0.000864292,0.000252792,ok
Gset__G55.mtx,4969,12498,1,18,0.00329275,0.001417,ok
Gset__G56.mtx,4969,12498,1,18,0.003307333,0.00140625,ok
Gset__G57.mtx,5000,10000,1,28,0.001220084,0.0017,ok
Gset__G58.mtx,5000,29570,1,12,0.005364458,0.001464833,ok
Gset__G59.mtx,5000,29570,1,12,0.005357042,0.001559917,ok
Gset__G6.mtx,800,19176,1,13,0.004595375,0.000995208,ok
Gset__G60.mtx,6955,17147,1,18,0.004824875,0.002051375,ok
Gset__G61.mtx,6955,17147,1,18,0.006562666,0.002073125,ok
Gset__G62.mtx,7000,14000,1,29,0.001691334,0.002491917,ok
Gset__G63.mtx,7000,41459,1,12,0.008415833,0.0021615,ok
Gset__G64.mtx,7000,41459,1,12,0.008593958,0.002153375,ok
Gset__G65.mtx,8000,16000,1,29,0.001936334,0.002832125,ok
Gset__G66.mtx,9000,18000,1,30,0.002296375,0.003420959,ok
Gset__G67.mtx,10000,20000,1,31,0.002467625,0.012136041,ok
Gset__G7.mtx,800,19176,1,12,0.004599791,0.000979333,ok
Gset__G8.mtx,800,19176,1,12,0.00469525,0.00098625,ok
Gset__G9.mtx,800,19176,1,12,0.005068583,0.0009495,ok
Guettel__TEM152078.mtx,152078,3153624,1,14,1.52969375,0.157578333,ok
Guettel__TEM181302.mtx,181302,3828854,1,14,1.7933055,0.212532,ok
Guettel__TEM27623.mtx,27623,205923,1,19,0.054167459,0.01824675,ok
Gupta__gupta1.mtx,31802,1066204,1,12,0.328130417,0.029276958,ok
Gupta__gupta2.mtx,62064,2093111,1,13,0.696656375,0.05917375,ok
Gupta__gupta3.mtx,16783,4653322,1,11,2.025740125,0.136041959,ok
HB__1138_bus.mtx,1138,1458,1,14,0.00018625,0.000177417,ok
HB__494_bus.mtx,494,586,0,0,0,0,skip(size)
HB__662_bus.mtx,662,906,0,0,0,0,skip(size)
HB__685_bus.mtx,685,1282,1,18,0.000183416,0.000151167,ok
HB__arc130.mtx,121,340,0,0,0,0,skip(size)
HB__ash292.mtx,292,958,0,0,0,0,skip(size)
HB__ash85.mtx,85,219,0,0,0,0,skip(size)
HB__bcspwr01.mtx,39,46,0,0,0,0,skip(size)
HB__bcspwr02.mtx,49,59,0,0,0,0,skip(size)
HB__bcspwr03.mtx,118,179,0,0,0,0,skip(size)
HB__bcspwr04.mtx,274,669,0,0,0,0,skip(size)
HB__bcspwr05.mtx,443,590,0,0,0,0,skip(size)
HB__bcspwr06.mtx,1454,1923,1,16,0.000253166,0.000255,ok
HB__bcspwr07.mtx,1612,2106,1,16,0.000272,0.00026825,ok
HB__bcspwr08.mtx,1624,2213,1,17,0.000282583,0.000318292,ok
HB__bcspwr09.mtx,1723,2394,1,19,0.0002995,0.000362583,ok
HB__bcspwr10.mtx,5300,8271,1,21,0.001075917,0.001076291,ok
HB__bcsstk01.mtx,48,176,0,0,0,0,skip(size)
HB__bcsstk02.mtx,66,2145,1,11,0.000223459,8.1209e-5,ok
HB__bcsstk03.mtx,56,132,0,0,0,0,skip(size)
HB__bcsstk04.mtx,132,1758,1,11,0.000217208,7.0375e-5,ok
HB__bcsstk05.mtx,153,1135,1,14,0.000155458,8.3584e-5,ok
HB__bcsstk06.mtx,420,3720,1,15,0.00046425,0.000197958,ok
HB__bcsstk07.mtx,420,3720,1,15,0.000462583,0.000194542,ok
